"X","Y","Label"
0.2655086631421,0.526019062381238,1
0.37212389963679,0.0733354249969125,1
0.572853363351896,0.849741751793772,1
0.908207789994776,0.423058009007946,0
0.201681931037456,0.988096073037013,0
0.898389684967697,0.478874128777534,0
0.944675268605351,0.905694005545229,0
0.660797792486846,0.0185059309005737,1
0.62911404389888,0.192143822088838,1
0.0617862704675645,0.384307020576671,0
0.205974574899301,0.307436424074695,0
0.176556752528995,0.528291253373027,0
0.687022846657783,0.72822568169795,1
0.384103718213737,0.953556534368545,1
0.769841419998556,0.495994127122685,0
0.497699242085218,0.132017247145995,1
0.717618508264422,0.608468755614012,1
0.991906094830483,0.991868579527363,0
0.380035179434344,0.0947096680756658,1
0.777445221319795,0.895283457124606,0
0.934705231105909,0.334860897623003,0
0.212142521282658,0.472178465919569,0
0.651673766085878,0.177117969840765,1
0.125555095961317,0.351655028294772,0
0.267220668727532,0.176559115527198,1
0.386114092543721,0.653045778162777,1
0.0133903331588954,0.236101077171043,0
0.382387957070023,0.897164004389197,1
0.86969084572047,0.339147608028725,0
0.34034899668768,0.92379611171782,1
0.482080115471035,0.497738852631301,1
0.599565825425088,0.569841379532591,1
0.493541307048872,0.736779738916084,1
0.186217601411045,0.214827520074323,0
0.827373318606988,0.305312757613137,0
0.668466738192365,0.863499861210585,1
0.79423986072652,0.195720054209232,0
0.107943625887856,0.850945501588285,0
0.723710946040228,0.946970957797021,1
0.411274429643527,0.274561112048104,1
0.820946294115856,0.839856049511582,0
0.647060193819925,0.143855765694752,1
0.78293276228942,0.757050371263176,0
0.553036311641335,0.446126565570012,1
0.529719580197707,0.955431776354089,1
0.789356231689453,0.635325060458854,0
0.023331202333793,0.164100986905396,0
0.477230065036565,0.406969435280189,1
0.7323137386702,0.979760026792064,1
0.692731556482613,0.146939058788121,1
0.477619622135535,0.889985184883699,1
0.8612094768323,0.196703487541527,0
0.438097107224166,0.620587071869522,1
0.244797277031466,0.792540993075818,0
0.0706790471449494,0.73379553668201,0
0.0994661601725966,0.751720339525491,0
0.31627170718275,0.524456359213218,1
0.518634263193235,0.629951623501256,1
0.662005076417699,0.455877244705334,1
0.406830187188461,0.254004830028862,1
0.912875924259424,0.0574859934858978,0
0.293603372760117,0.435303197940812,1
0.459065726259723,0.771134980488569,1
0.332394674187526,0.129155446076766,1
0.65087046707049,0.983916262863204,1
0.258016780717298,0.814176932908595,1
0.478545248275623,0.981680901022628,1
0.766310670645908,0.0363396902102977,0
0.0842469143681228,0.567414059303701,0
0.875321330036968,0.401718270266429,0
0.339072937844321,0.457046317867935,1
0.839440350187942,0.403324390063062,0
0.34668348915875,0.57220648182556,1
0.333774930797517,0.260250953026116,1
0.476351245073602,0.874087562551722,1
0.892198335845023,0.993087251903489,0
0.864339470630512,0.930202217539772,0
0.389989543473348,0.986528045032173,1
0.777320698834956,0.658342666225508,0
0.960617997217923,0.302385349525139,0
0.434659484773874,0.867420181864873,1
0.712514678714797,0.671259561087936,1
0.399994368897751,0.489199620904401,1
0.325352151878178,0.6285839099437,1
0.757087148027495,0.690660070860758,0
0.202692255144939,0.672291485359892,0
0.711121222469956,0.882117749424651,1
0.121691921027377,0.687738198088482,0
0.245488513959572,0.999863459262997,0
0.14330437942408,0.25053632655181,0
0.239629415096715,0.478466552915052,0
0.0589343772735447,0.0151006982196122,0
0.642288258532062,0.252019782550633,1
0.876269212691113,0.326658140635118,0
0.778914677444845,0.672132012201473,0
0.79730882588774,0.748441303847358,0
0.455274453619495,0.342435503611341,1
0.410084082046524,0.280259827850387,1
0.810870242770761,0.737378113903105,0
0.604933290276676,0.62696939567104,1
0.654723928077146,0.63354170625098,1
0.353197271935642,0.215981491142884,1
0.270260145887733,0.905941029312089,1
0.99268406117335,0.586245939601213,0
0.633493264438584,0.168583858758211,1
0.213208135217428,0.683197691803798,0
0.129372348077595,0.113990662852302,0
0.478118034312502,0.527885041665286,1
0.924074469832703,0.941509603289887,0
0.59876096714288,0.148946444038302,1
0.976170694921166,0.589121523778886,0
0.731792511884123,0.878276449628174,1
0.356726912083104,0.178157206624746,1
0.431473690550774,0.47083354764618,1
0.148211560677737,0.141462349332869,0
0.0130775754805654,0.0993826135527343,0
0.715566066093743,0.290351454168558,1
0.103184235747904,0.245475998381153,0
0.446284348610789,0.722559324000031,1
0.640101045137271,0.53627455397509,1
0.991838620044291,0.299001172650605,0
0.495593577856198,0.199700410012156,1
0.484349524369463,0.910177063662559,1
0.173442334868014,0.0329712047241628,0
0.754820944508538,0.596324425190687,0
0.453895489219576,0.15090500889346,1
0.511169783771038,0.577648263191804,1
0.207545113284141,0.454476653132588,0
0.228658142732456,0.493808774044737,0
0.595711996313184,0.526207120390609,1
0.57487219828181,0.383012889884412,1
0.0770643802825361,0.928897896083072,0
0.0355405795853585,0.433417851105332,0
0.642795492196456,0.244762477930635,1
0.928615199634805,0.876257271505892,0
0.598092422354966,0.182659917743877,1
0.560900748008862,0.0903237543534487,1
0.526027723914012,0.23915986972861,1
0.985095223877579,0.861430489923805,0
0.507641822332516,0.832555507542565,1
0.682788078673184,0.362912645563483,1
0.601541217649356,0.187907135579735,1
0.238868677755818,0.768745967419818,0
0.258165926672518,0.440788447391242,1
0.729309623362496,0.476709238486364,1
0.452570831403136,0.980656960047781,1
0.175126768415794,0.0891814369242638,0
0.746698269620538,0.0973854917101562,1
0.104987640399486,0.635668759932742,0
0.864544949028641,0.19853898906149,0
0.614644971676171,0.261605151230469,1
0.557159538846463,0.318762333597988,1
0.328777319053188,0.869576696539298,1
0.453131445450708,0.0520885842852294,1
0.500440972624347,0.203910853713751,1
0.180866361130029,0.572258583270013,0
0.529630602803081,0.0369057455100119,1
0.0752757457084954,0.018092263257131,0
0.277755932649598,0.196549722459167,1
0.212699519237503,0.340977491578087,0
0.284790480975062,0.283653292106465,1
0.895094102947041,0.186334068421274,0
0.4462353233248,0.204421713249758,1
0.779984889784828,0.231853017117828,0
0.880619034869596,0.406101839616895,0
0.413124209502712,0.867169511504471,1
0.0638084805104882,0.275812620762736,0
0.335487491684034,0.752554503967986,1
0.723725946620107,0.340630786726251,1
0.337615333497524,0.960103333927691,1
0.630414122482762,0.628540931269526,1
0.840614554006606,0.845313196536154,0
0.856131664710119,0.122283626580611,0
0.39135928102769,0.555707331513986,1
0.380493885604665,0.776425802847371,1
0.895445425994694,0.259379373397678,0
0.644315762910992,0.498980368953198,1
0.741078648716211,0.58441674686037,1
0.605303446529433,0.484753041295335,1
0.903081611497328,0.608539856038988,0
0.293730155099183,0.0208632645662874,1
0.19126010988839,0.38279984309338,0
0.886450943304226,0.381619910942391,0
0.503339485730976,0.0674072960391641,1
0.877057543024421,0.289226401364431,0
0.189193622441962,0.764742906205356,0
0.758103052387014,0.801584762288257,0
0.724498892668635,0.204031246481463,1
0.943724818294868,0.917860072338954,0
0.547646587016061,0.102161068003625,1
0.711743867723271,0.890884600812569,1
0.388905099825934,0.513431229395792,1
0.100873126182705,0.132781761698425,0
0.927302088588476,0.337982318364084,0
0.283232500310987,0.213000355288386,1
0.59057315881364,0.82870218413882,1
0.110360604943708,0.464334379183128,0
0.840507032116875,0.33625348075293,0
0.317963684443384,0.144650358706713,1
0.782851336989552,0.868071043165401,0
0.267508207354695,0.0543226287700236,1
0.218645284883678,0.613883084617555,0
0.516796836396679,0.785630304832011,1
0.268950592027977,0.579446654533967,1
0.181168327340856,0.527169481385499,0
0.518576137488708,0.410513413604349,1
0.562782935798168,0.730523158563301,1
0.129156854469329,0.883600060595199,0
0.256367604015395,0.114475055364892,1
0.717935275984928,0.324147744104266,1
0.961409936426207,0.366757013369352,0
0.100140846567228,0.253948567667976,0
0.763222689507529,0.120749427936971,0
0.947966354666278,0.582967506255955,0
0.818634688388556,0.2034348747693,0
0.308292330708355,0.579752318561077,1
0.649579460499808,0.590647940291092,1
0.953355451114476,0.977186663541943,0
0.953732650028542,0.207538184709847,0
0.339979203417897,0.242746019270271,1
0.262474110117182,0.160246446263045,1
0.165453933179379,0.789168701507151,0
0.322168056620285,0.0957476415205747,1
0.510125206550583,0.456290248548612,1
0.923968471353874,0.0757544871885329,0
0.510959698352963,0.937549793161452,1
0.257621260825545,0.194110536715016,1
0.0464608869515359,0.71457881340757,0
0.41785625834018,0.95579069154337,1
0.854001502273604,0.741858070949093,0
0.347230677725747,0.256030270131305,1
0.131442320533097,0.612532270140946,0
0.374486864544451,0.132818012498319,1
0.631420228397474,0.18019323493354,1
0.390078933676705,0.0799355178605765,1
0.689627848798409,0.271181135671213,1
0.689413412474096,0.440128399757668,1
0.554900623159483,0.711458232719451,1
0.429624407785013,0.346787970978767,1
0.452720062807202,0.150468136416748,1
0.306443258887157,0.599506254540756,1
0.578353944001719,0.890618327539414,1
0.910370304249227,0.388700943207368,0
0.142604082124308,0.0981341134756804,0
0.415047625312582,0.807211842387915,1
0.210925750667229,0.118084280984476,0
0.428750370861962,0.764265555189922,1
0.132689975202084,0.126254325965419,0
0.460096445865929,0.854531788034365,1
0.942957059247419,0.536768707213923,0
0.761973861604929,0.596191750140861,0
0.932909828843549,0.863054233137518,0
0.470678497571498,0.867438183631748,1
0.603588067693636,0.0590932832565159,1
0.484989680582657,0.469489691546187,1
0.10880631650798,0.342481704195961,0
0.247726832982153,0.824570669326931,0
0.498514530714601,0.529290451202542,1
0.372866708086804,0.437235599849373,1
0.934691370232031,0.0564257903024554,0
0.523986077867448,0.247774575836957,1
0.317144671687856,0.39808634808287,1
0.277966029476374,0.111213281052187,1
0.787540507735685,0.421622570138425,0
0.702462512534112,0.23918923176825,1
0.165027638664469,0.850532291689888,0
0.0644575387705117,0.227025169879198,0
0.754705621628091,0.747712324839085,0
0.620410033036023,0.717718615429476,1
0.169576766667888,0.0951648713089526,0
0.0622140523046255,0.47922472585924,0
0.109029268613085,0.127142050070688,0
0.381716351723298,0.264237005030736,1
0.169310914585367,0.227041788864881,0
0.298652542056516,0.184503210475668,1
0.192209535045549,0.0172559637576342,0
0.257170021301135,0.934820265276358,1
0.181231822818518,0.121039894642308,0
0.477313709678128,0.406425643712282,1
0.770737042883411,0.789167857030407,0
0.0277871224097908,0.105868488550186,0
0.527310776989907,0.341594616649672,1
0.880319068906829,0.333594424650073,0
0.373063371982425,0.774401936912909,1
0.0479591316543519,0.537167157977819,0
0.138628246728331,0.787171488394961,0
0.321492120390758,0.797589224996045,1
0.154831611318514,0.223905894672498,0
0.132228172151372,0.466157538117841,0
0.221305927727371,0.32234396552667,0
0.226380796171725,0.544530030107126,0
0.13141653384082,0.971569425193593,0
0.981563460314646,0.149301019264385,0
0.327013726811856,0.363682809751481,1
0.506939497077838,0.787106834352016,1
0.68144251476042,0.586609131889418,1
0.0991691031958908,0.539789478061721,0
0.118902558228001,0.873886008979753,0
0.0504396595060825,0.769426584709436,0
0.929253919748589,0.450837499694899,0
0.673712232848629,0.939054067479447,1
0.0948578554671258,0.558589052874595,0
0.492596120806411,0.57100012502633,1
0.461551840649918,0.107309120241553,1
0.375216530868784,0.388762210728601,1
0.991099219536409,0.977478005457669,0
0.176350713707507,0.221451952122152,0
0.813435208518058,0.220063263550401,0
0.0684466371312737,0.282170991180465,0
0.40044974675402,0.119221175322309,1
0.141144325723872,0.180133660789579,0
0.193309862399474,0.284447416896001,0
0.841351716779172,0.644275576109067,0
0.719913988374174,0.960355026647449,1
0.267212083097547,0.071094990009442,1
0.495001644827425,0.0379184696357697,1
0.0831138978246599,0.0404609409160912,0
0.353884240612388,0.416924799326807,1
0.969208805356175,0.252264143666252,0
0.624714189674705,0.108593236422166,1
0.664618249749765,0.860879449406639,1
0.312489656498656,0.151392416795716,1
0.405689612729475,0.548879792448133,1
0.996077371528372,0.510724522871897,0
0.855082356370986,0.310565027175471,0
0.953548396006227,0.682977760676295,0
0.812305092345923,0.748439820716158,0
0.782182115828618,0.952518456615508,0
0.267878128914163,0.362614567857236,1
0.762151529546827,0.346293529728428,0
0.986311589134857,0.454230330651626,0
0.293605549028143,0.668704696698114,1
0.399351106956601,0.529091747943312,1
0.812131523853168,0.00282118795439601,0
0.0771516691893339,0.861873355694115,0
0.363696809858084,0.556885670172051,1
0.442592467181385,0.901919867144898,1
0.156714132521302,0.950325969839469,0
0.582205270184204,0.90016832225956,1
0.970162178855389,0.693946446059272,0
0.98949983343482,0.836223875638098,0
0.176452036481351,0.463188710156828,0
0.542130424408242,0.629099685000256,1
0.384303892031312,0.439100827323273,1
0.676164050819352,0.969921130919829,1
0.26929377974011,0.279548889491707,1
0.469250942347571,0.979468783829361,1
0.171800082316622,0.682925201021135,0
0.36918946239166,0.90800611441955,1
0.725405272562057,0.669978885678574,1
0.486149104312062,0.413064608583227,1
0.0638024667277932,0.931386237964034,0
0.784546229988337,0.149158932967111,0
0.418321635806933,0.0170216606929898,1
0.981018084799871,0.57650084933266,0
0.282883955864236,0.508741041412577,1
0.847882149508223,0.289366538636386,0
0.0822392308618873,0.276402591494843,0
0.886458750581369,0.608338379301131,0
0.471930730855092,0.390518135624006,1
0.109100963454694,0.290983642218634,0
0.333277984522283,0.385935724014416,1
0.837416569236666,0.82154262624681,0
0.276849841699004,0.232980050612241,1
0.587035141419619,0.985718144569546,1
0.836732269730419,0.615445851814002,0
0.0711540239863098,0.832475731614977,0
0.702778743347153,0.236615931149572,1
0.69882453721948,0.770901343319565,1
0.46396238100715,0.0587735532317311,1
0.436931110452861,0.514899645932019,1
0.562176787760109,0.861012595007196,1
0.928483226336539,0.985402142396197,0
0.230466414242983,0.396762260701507,0
0.221813754411414,0.468283585039899,0
0.420215893303975,0.420655518304557,1
0.333520805696025,0.915634844917804,1
0.864807550329715,0.482314377091825,0
0.177194535732269,0.942408323055133,0
0.49331872863695,0.124178858473897,1
0.429713366786018,0.563707939581946,1
0.564263842999935,0.731236714404076,1
0.656162315513939,0.000570522155612707,1
0.97855406277813,0.628355585271493,0
0.232161148451269,0.370726245688275,0
0.240811596158892,0.0857618749141693,0
0.796836083987728,0.676196757005528,0
0.831671715015545,0.609157745726407,0
0.113507706439123,0.0960991012398154,0
0.963312016334385,0.39890470681712,0
0.147322899661958,0.0983217679895461,0
0.143626942764968,0.794567694189027,0
0.925229935208336,0.817632554331794,0
0.507035602582619,0.405014413874596,1
0.15485101705417,0.0025872802361846,0
0.348302052123472,0.60858040349558,1
0.659821025794372,0.592336924979463,1
0.311772374436259,0.910157452803105,1
0.351573409279808,0.393951011588797,1
0.147845706902444,0.964200276881456,0
0.658877609064803,0.255093980347738,1
0.185069964500144,0.140771795995533,0
0.954378136899322,0.525254423962906,0
0.897848492022604,0.454066655598581,0
0.943697054404765,0.521722374018282,0
0.72369075124152,0.0856974001508206,1
0.370357065927237,0.597549495054409,1
0.781017540255561,0.683515642071143,0
0.011149508645758,0.54935643542558,0
0.940308712190017,0.62022546841763,0
0.993749226210639,0.296236180700362,0
0.3574057451915,0.284499722765759,1
0.747635063482448,0.601982762338594,1
0.792909023817629,0.167672119801864,0
0.705859006382525,0.917387138586491,1
0.475825038738549,0.990910422988236,1
0.494654526002705,0.747668364550918,1
0.308052448788658,0.492538609309122,1
0.695012246258557,0.932809803402051,1
0.822793305618688,0.617038996191695,0
0.434717640746385,0.391704063396901,1
0.514732652809471,0.196377992630005,1
0.663010967662558,0.720078877871856,1
0.143166586523876,0.934172073379159,0
0.344487393740565,0.692643887130544,1
0.405763582326472,0.888580930186436,1
0.0853110058233142,0.22866586712189,0
0.932571928249672,0.546568950172514,0
0.838384066708386,0.206999191548675,0
0.879433296155185,0.537049781996757,0
0.935712467646226,0.969277777243406,0
0.0724606334697455,0.803233906626701,0
0.378759440500289,0.204046824015677,1
0.537864922778681,0.400646861409768,1
0.105050138663501,0.829124875832349,0
0.801687705563381,0.441127017373219,0
0.739641745807603,0.395053243497387,1
0.052149013383314,0.0308886922430247,0
0.482169573195279,0.13586610625498,1
0.920517840655521,0.677184424130246,0
0.0415284289047122,0.0624880669638515,0
0.293991799000651,0.99753821385093,1
0.500850487267599,0.113849017070606,1
0.609748935094103,0.625332500552759,1
0.264249049592763,0.025586555711925,1
0.423098609549925,0.0687424391508102,1
0.366563616320491,0.188337299507111,1
0.942505322396755,0.800191444111988,0
0.123723565135151,0.83482421701774,0
0.0700326792430133,0.724687710637227,0
0.964317037956789,0.280629894929007,0
0.442510108230636,0.642902703024447,1
0.370272380299866,0.95878588128835,1
0.170243580127135,0.537109044613317,0
0.0541904293932021,0.431453318335116,0
0.657828069292009,0.724118740065023,1
0.578161916695535,0.174124128883705,1
0.987101763952523,0.320324381114915,0
0.603792401496321,0.387977738399059,1
0.0649499187711626,0.0544939073733985,0
0.16210908186622,0.277924564434215,0
0.475397920468822,0.7154537870083,1
0.00193283474072814,0.328546082368121,0
0.441459143068641,0.601455149007961,1
0.260929737240076,0.523920817300677,1
0.938413745490834,0.860549127915874,0
0.715833283727989,0.532769263954833,1
0.163085478357971,0.111421905225143,0
0.476188018452376,0.775893481913954,1
0.690256722969934,0.0629397972952574,1
0.460895179538056,0.70528526767157,1
0.95514673832804,0.0492558798287064,0
0.712540122447535,0.781316658947617,1
0.397147933254018,0.784139262512326,1
0.117720612091944,0.552575739799067,0
0.24011627305299,0.85510840639472,0
0.863630566513166,0.209872044855729,0
0.435976401669905,0.230055250460282,1
0.497868051985279,0.673410430550575,1
0.691927672130987,0.444783360464498,1
0.760313281789422,0.660065344534814,0
0.155401222640648,0.0778218938503414,0
0.849457093048841,0.34324827324599,0
0.946817819029093,0.807454800233245,0
0.588419190375134,0.34897535527125,1
0.502250815276057,0.0520824007689953,1
0.189779917709529,0.863282800884917,0
0.00183685822412372,0.556919454364106,0
0.877578062238172,0.909955336013809,0
0.134111337829381,0.761296632234007,0
0.0227412241511047,0.545541842700914,0
0.939136706059799,0.477882002945989,0
0.292948722839355,0.347431353293359,1
0.164326574420556,0.568207804346457,0
0.399102555820718,0.950769187184051,1
0.459575412096456,0.261379009811208,1
0.434030848555267,0.106805441435426,1
0.517009826377034,0.253757920349017,1
0.846245752647519,0.180903868051246,0
0.0551642864011228,0.531388920033351,0
0.554177061188966,0.802349541336298,1
0.688275237567723,0.47949518612586,1
0.658057553693652,0.177401563152671,1
0.663342725252733,0.397133344551548,1
0.472234202548862,0.814226992661133,1
0.969528166111559,0.941357076400891,0
0.402197062736377,0.173349933931604,1
0.849552103783935,0.354940799530596,0
0.756644907407463,0.705040041357279,0
0.532601219369099,0.959240919910371,1
0.874149660812691,0.427801409969106,0
0.467115115607157,0.135915317805484,1
0.00812845537438989,0.813741239253432,0
0.72776700463146,0.8068449604325,1
0.716589478775859,0.908110354794189,1
0.187426371034235,0.703601886983961,0
0.646067276829854,0.458796519786119,1
0.541979279834777,0.0816244133748114,1
0.335320759797469,0.730743972118944,1
0.637908723205328,0.932681515347213,1
0.829201063839719,0.0359482921194285,0
0.708975198445842,0.107039442518726,1
0.348550350870937,0.396388927707449,1
0.128327874932438,0.152283743256703,0
0.38807848887518,0.113112227525562,1
0.92817754833959,0.286152201937512,0
0.804390771314502,0.581009721849114,0
0.758696807082742,0.14162838482298,0
0.957249888917431,0.4944173397962,0
0.993913878686726,0.360284397145733,0
0.606440994655713,0.407026430824772,1
0.0293771654833108,0.281181986443698,0
0.336445357883349,0.425313429441303,1
0.277658086735755,0.463501589838415,1
0.117197550134733,0.829269654583186,0
0.0432182590011507,0.359094252577052,0
0.370309785706922,0.438799045747146,1
0.33687830879353,0.00725971511565149,1
0.173652553465217,0.968147910665721,0
0.621773279504851,0.337498082546517,1
0.397843627491966,0.0284441991243511,1
0.955675768665969,0.356542730005458,0
0.653349443105981,0.640314553165808,1
0.328743716701865,0.286633577663451,1
0.197146713500842,0.982765204971656,0
0.115342324832454,0.0823013337794691,0
0.995965478708968,0.128030818421394,0
0.379276725230739,0.263550981180742,1
0.561988092726097,0.212941627483815,1
0.732718017650768,0.946402829606086,1
0.870805552927777,0.345473791006953,0
0.572170259663835,0.405422623036429,1
0.0110360709950328,0.536541351582855,0
0.906315261265263,0.275828687706962,0
0.770653631538153,0.405671408865601,0
0.382504623383284,0.435509188333526,1
0.0940458888653666,0.322054158896208,0
0.0496535839047283,0.00343568925745785,0
0.821162318112329,0.972969073802233,0
0.829324304359034,0.112912589916959,0
0.654732875758782,0.548572195228189,1
0.132827813038602,0.872297380352393,0
0.341809901176021,0.862594560021535,1
0.731371578993276,0.610543699702248,1
0.907291416078806,0.00147809600457549,0
0.696196999400854,0.324025955284014,1
0.241579222260043,0.870443280553445,0
0.644107228610665,0.506834458792582,1
0.280750213656574,0.905239950865507,1
0.957636520732194,0.986314764944836,0
0.158395956736058,0.314687065547332,0
0.418338991701603,0.0128363075200468,1
0.252009797375649,0.411044480744749,1
0.0943902677390724,0.774080925853923,0
0.827717769658193,0.952318837866187,0
0.525305503746495,0.726365774637088,1
0.667747627478093,0.51643915916793,1
0.408277759794146,0.733954830560833,1
0.842589903390035,0.850405663717538,0
0.737305467948318,0.818386216182262,1
0.348224401008338,0.721614006441087,1
0.948938177432865,0.441471767378971,0
0.646679189987481,0.437110368395224,1
0.03527776687406,0.835935265058652,0
0.596448455704376,0.385110654402524,1
0.415318001527339,0.674415432615206,1
0.0768970381468534,0.0778185459785163,0
0.52804887923412,0.828976714517921,1
0.962333308532834,0.0162454729434103,0
0.708740051137283,0.112693230854347,1
0.553475703578442,0.491024512797594,1
0.242956608999521,0.682987052714452,0
0.778042529011145,0.606331759365276,0
0.651940943440422,0.897259657969698,1
0.830245703924447,0.307492890860885,0
0.648550947429612,0.542465554783121,1
0.479835794307292,0.735916769597679,1
0.495064105605707,0.156152101000771,1
0.379872591467574,0.682451540837064,1
0.450485437177122,0.880779490340501,1
0.814251750474796,0.366680132923648,0
0.928777225781232,0.0330144132021815,0
0.147481045220047,0.519780053058639,0
0.749821664998308,0.112714397488162,1
0.975657349685207,0.902385278139263,0
0.974792463472113,0.219971668673679,0
0.350625570164993,0.62347650132142,1
0.393949056975543,0.363139717373997,1
0.950951009057462,0.788599854335189,0
0.106648319633678,0.953639274695888,0
0.934760116506368,0.686537295812741,0
0.346162099856883,0.0109916639048606,1
0.53306060587056,0.957786793354899,1
0.538794299354777,0.49810330895707,1
0.714717949740589,0.540793451713398,1
0.405790500110015,0.059833055594936,1
0.152788141276687,0.161126879742369,0
0.340232761343941,0.757993698818609,1
0.62665484752506,0.322599776089191,1
0.0573726783040911,0.618448045104742,0
0.851667639799416,0.593928179237992,0
0.212645345833153,0.0481248337309808,0
0.539462027838454,0.39381199865602,1
0.136487586190924,0.311598118860275,0
0.324865140486509,0.432680421741679,1
